"x1","x2","x3","x4","x5","z"
1,1,1,4,2,4.58318401064709
0,1,1,1,2,3.61180119291036
1,1,0,0,0,1.03114631574446
2,1,2,3,1,9.72091777027717
2,0,2,3,1,-0.131302370836515
1,1,2,2,0,2.95169865071649
0,1,1,0,2,5.56573939619923
1,0,2,4,2,1.67182963854325
0,0,1,2,2,2.26985105164746
1,0,1,3,1,1.98774181961649
0,1,2,4,1,8.12106882556047
2,0,0,0,2,4.04824078911391
0,0,1,3,0,4.69679324185532
1,1,2,3,0,3.60307578222531
2,1,1,2,2,7.2171967656169
0,1,1,3,1,2.28157843659495
0,0,0,2,2,2.87127983714369
0,1,2,3,0,5.41797265170166
0,0,2,1,2,3.27407233854436
0,1,2,1,0,3.67910021472183
0,1,2,0,0,6.87808187697394
1,0,0,1,1,0.166295813331155
2,1,1,3,0,4.68037828534317
0,0,2,2,1,-0.293594734131527
0,0,1,4,0,3.217958934692
2,1,1,0,1,3.71667159781101
0,0,1,0,2,5.38510500394745
1,1,1,3,0,1.93336218249745
2,1,0,3,2,3.26281213987793
2,0,0,4,2,5.32427562886737
2,0,2,1,0,-0.66267033950797
0,0,2,4,1,1.77088291166471
2,0,1,0,2,1.65179010326587
0,1,2,3,0,4.88673980792643
2,0,1,0,1,0.0876358275749026
1,0,1,4,1,1.05773454288117
0,1,0,1,0,6.71278452228075
1,0,1,3,2,0.984349030922967
1,1,2,2,1,8.72399839608028
1,0,0,1,1,-0.415073648704118
2,1,0,3,0,7.22777994649343
0,0,1,2,2,2.68759949236137
0,0,0,4,2,3.53004035639813
1,1,0,2,2,7.58101034754834
1,1,0,0,1,1.4510144606954
0,1,2,1,1,9.57748852482633
1,1,1,4,2,14.0265283300012
2,1,1,4,1,2.84593496983208
1,1,2,1,2,5.09392978971218
2,1,1,2,2,3.56484872013505
2,0,2,2,2,1.55555062058687
0,0,1,2,2,4.83278457973206
2,1,2,0,0,4.78992667164787
2,0,1,2,2,1.05999991866433
2,1,1,1,2,6.2965622235168
2,0,1,4,0,2.32665623704868
1,1,2,1,0,9.72145149065242
2,0,2,2,0,5.72648492326304
1,0,0,0,1,-1.75028453851941
0,1,2,4,1,14.7067514116542
1,1,0,3,1,-0.0371583008347338
0,1,2,0,1,6.20850183833945
2,0,0,1,2,1.92174225774251
0,1,0,1,2,3.1769747856468
2,1,1,2,1,2.97054619378554
0,1,1,4,0,3.76552728846493
1,1,2,0,0,0.967535935124245
2,0,0,2,2,4.36705562947177
2,1,0,3,0,3.37694072908874
0,0,2,0,1,0.933312385620579
1,1,0,3,1,1.96841992291412
1,0,0,4,1,1.27470913895841
0,1,1,3,2,14.6517790429145
2,0,2,3,0,0.640000974242949
2,1,2,1,2,10.6665193840196
0,0,1,2,1,1.82453627481781
1,0,1,4,0,-0.0863236319743983
2,0,2,0,1,6.25595335810208
1,0,2,3,0,1.94749170347548
1,0,0,0,0,-0.0160689756410882
1,1,0,2,2,1.16490004121106
0,0,0,4,2,3.56092228749822
1,0,2,3,1,0.846543583786935
0,1,2,0,1,3.30069199678449
0,0,2,4,2,3.95797516508435
1,0,0,4,1,1.91717955644266
0,0,2,3,2,1.97149667598368
2,1,0,0,1,1.12242404580504
2,0,0,1,1,-0.567108284594806
1,1,1,0,1,0.917863856954315
1,1,2,1,0,-1.53342297693218
2,0,2,3,2,2.17390476488926
0,0,2,4,0,2.78147900561331
0,1,0,3,1,3.70942697340665
0,1,0,3,0,1.84767317753502
2,1,2,4,1,11.2482561386662
1,1,1,4,1,4.88766005665366
1,1,1,4,1,2.09840951144302
1,0,2,3,1,1.22817029245755
1,1,2,4,2,3.44964040250583
2,0,2,2,1,0.340954908500656
1,1,0,3,0,1.68553232032945
2,0,0,3,1,2.16257117800621
2,1,1,1,2,2.6809580567057
2,1,2,2,0,2.99815317851416
1,0,0,3,2,1.93618343798633
2,1,1,0,2,2.26067772019175
1,1,0,1,0,1.25943955873865
1,0,1,0,2,-1.20694774704631
1,0,2,4,0,1.72872336410432
2,0,0,3,2,1.2873774734691
0,1,1,4,0,3.35344105861562
0,1,1,2,2,6.40041243133299
2,0,0,2,0,2.4420719717452
0,1,1,0,1,2.40422248807932
2,0,1,3,0,2.1106401251719
0,1,2,1,0,4.78103007639016
2,0,2,1,0,3.76865454204488
1,1,1,3,0,0.62635646328444
2,0,2,1,0,4.45536478065842
1,1,1,0,1,0.47493717188925
0,0,1,2,1,2.90567312395509
2,1,2,4,1,8.54852674133632
1,1,0,4,0,1.30690327006214
2,0,0,2,1,-0.345121142950767
1,1,0,3,0,-0.801632641957664
2,0,2,1,1,2.85184073951792
2,0,1,2,2,0.150243799044507
1,1,0,3,0,0.587163068366501
1,0,2,2,1,3.11802316801747
2,1,2,4,2,4.8918380239277
1,1,0,1,0,2.54143308320746
2,0,1,2,2,4.34980168493677
2,0,1,4,1,2.84868674643007
1,0,1,0,1,-0.850030600443287
2,0,2,2,2,3.03375757232012
0,0,1,2,1,2.45701497373286
1,0,2,4,1,0.204142222413441
2,1,0,1,1,5.51582730253734
1,1,1,1,0,-0.0245258532573199
2,1,0,1,2,3.34025056728652
1,1,2,2,1,2.47060440671382
0,0,1,4,0,6.13424682303597
0,1,2,0,1,41.9041639769937
1,0,1,2,1,0.62215639711798
0,0,0,4,0,3.32022126265608
2,0,2,1,2,2.61158616336331
1,0,2,0,0,0.951886928541471
0,0,1,3,2,2.94602925034786
2,1,0,1,0,1.98327833468384
1,1,2,0,0,1.33461869186139
0,0,1,4,2,0.776898517653165
1,0,1,3,2,0.845740793646686
1,1,1,4,1,6.17113225912439
2,0,2,2,0,5.68437092906697
1,0,0,3,1,0.353535644700786
1,1,0,4,0,0.128342364529231
0,0,2,1,0,0.957517021247797
1,0,0,3,1,0.278325185458358
1,1,2,1,0,-1.07103841356148
2,0,0,3,2,1.53095537472186
1,1,2,3,0,32.707470438172
2,1,2,1,0,4.41157286959764
1,0,1,4,1,1.01861226379526
0,1,1,4,2,4.15814743415595
0,0,2,3,2,2.36473937816241
1,1,1,3,2,4.31662538200571
2,1,0,1,0,2.56011840246695
2,1,0,2,0,4.97635318121253
2,1,1,1,0,2.01223018920262
2,0,2,2,1,2.0329949455604
0,0,1,0,1,3.69570027890971
1,0,0,2,0,0.0422624669642104
0,1,1,1,2,2.49631539038291
0,1,0,0,1,1.10369509832609
2,1,0,3,1,3.4711708170375
2,1,0,0,1,1.36267289646581
1,1,2,0,0,0.752314157319303
0,1,2,2,0,1.5082199463694
1,0,1,0,2,-1.27575174201362
2,0,2,2,2,4.74886596629524
0,0,2,4,1,8.19645431958605
1,1,2,3,0,1.32951182765044
2,0,0,3,2,2.35961905863349
1,0,2,0,1,-1.8045028376353
0,0,2,4,2,4.58352877921245
2,1,2,2,0,3.5386486795783
2,1,1,2,0,8.04047434395686
0,0,0,4,0,1.19822690251378
1,0,1,0,2,1.61652616211808
2,0,1,1,1,-0.20817582206444
0,1,1,4,1,5.6281824570861
1,0,1,1,2,1.67681689298654
1,1,0,4,0,-2.41453133770945
1,0,1,2,0,-0.0911772841156003
1,1,1,1,1,2.96538868505608
2,1,1,3,0,9.01331085170111
2,0,0,2,0,1.01812542250296
2,1,0,2,2,2.349929106693
1,0,1,2,1,2.462089551464
0,1,0,0,2,2.49317899200645
0,1,1,1,2,2.95253867189944
2,0,2,2,0,1.15076856013293
0,0,0,3,0,-0.52995907930432
1,1,1,3,1,0.934264717027257
2,0,0,0,0,4.03382227546965
0,0,2,4,0,3.73537051175654
2,1,1,4,2,3.53376990168629
1,0,1,2,2,-0.260064788428952
0,1,0,0,1,3.95184352558929
0,0,1,3,1,1.51739725785234
1,0,0,0,0,-1.63355174778382
2,1,2,2,0,7.99898664074084
2,0,1,1,2,1.18506449488648
2,1,2,4,2,2.20103149926649
1,1,2,3,2,4.99504270107299
1,1,0,0,2,0.654919494639022
0,1,0,2,1,0.311763899305947
0,1,2,2,1,4.43033303651849
2,1,0,4,1,3.41004634429708
1,0,2,4,2,0.728785828126425
2,1,0,4,1,3.38819118529125
2,1,2,3,1,8.56863649989847
2,0,2,2,0,-1.58134862965433
1,0,2,4,1,1.56194256382276
2,1,2,2,0,3.9732094534725
0,1,2,2,2,4.6945765132162
2,1,2,2,0,2.307769810322
2,0,1,4,2,6.21748170348396
0,0,0,4,1,3.40876832104313
0,1,0,4,2,4.70375971867612
0,1,1,4,0,10.7457827443841
2,1,2,3,1,7.50158222952547
2,1,0,1,0,3.26940171386639
2,1,1,1,2,4.09489150115878
2,0,1,0,0,1.57078802162867
1,0,1,3,0,0.539183155457815
1,1,1,3,0,-2.26327444792166
1,1,1,4,2,3.8222795602091
0,0,0,2,0,0.114530942258608
1,0,2,1,2,0.379088035799691
1,1,2,3,1,5.15625181000438
2,1,2,4,1,2.8326501642744
0,0,1,0,2,-0.0792087460171422
0,0,1,3,0,2.08346891488773
2,0,0,0,0,2.28347384992019
1,0,2,4,1,3.22439601005947
2,0,0,1,1,2.27669570232076
2,1,1,0,2,6.22923615754454
0,0,1,1,2,0.463215534543151
0,1,2,1,2,6.41814625977906
0,0,2,3,1,1.28876656604342
0,0,1,1,0,5.96544549343602
1,0,0,3,0,-0.0386832036805859
0,0,1,0,2,0.455871902318994
0,0,0,0,2,2.42014740777076
0,1,2,4,1,3.51884718828418
2,1,1,3,1,3.74028402508588
2,1,1,1,0,3.13960674011367
2,1,2,1,1,11.6900362299412
0,0,0,4,1,1.71680116672758
2,1,2,4,1,9.68384651976593
0,1,2,0,2,4.91953444959656
2,0,0,3,2,-0.146125239220941
1,1,1,4,2,7.17106857223471
2,1,2,2,0,5.6368290489237
2,0,2,2,1,0.783293812629469
0,1,2,3,1,6.88049014165682
2,0,1,4,1,3.17807203079683
1,0,0,4,2,0.21033347038463
0,0,1,1,1,-0.681940178892256
1,1,2,2,1,3.68849397836033
0,1,1,2,1,9.07855408042016
0,1,0,2,2,5.50002994132243
0,1,1,4,0,3.34206828459953
2,0,1,3,2,3.89777933029378
1,1,2,2,1,3.71229394939319
0,1,2,0,1,10.3198024795178
0,0,0,4,0,1.51176056545781
1,0,2,2,2,2.74888657589167
0,1,2,0,0,29.3149580683694
0,1,1,2,2,5.7483947534314
0,0,0,4,0,2.85907376111513
2,0,0,4,0,1.20812265155334
1,0,0,1,2,0.804960127830061
1,1,1,0,1,4.63824327349447
0,1,0,3,1,7.66404532929183
0,1,1,2,1,3.66319150146506
0,1,1,3,1,4.12142655192911
1,0,1,4,2,0.71888168665473
2,0,0,0,2,2.36458002753118
1,0,1,2,2,-1.55893680907048
1,0,0,2,1,1.41187878812596
2,0,1,3,1,2.47851420772148
1,0,1,3,0,0.0174543582563536
0,1,1,4,1,7.91130025355705
2,1,0,1,0,7.77006687475559
1,0,0,4,2,2.04879228362063
0,1,2,2,1,1.40529457399861
1,0,1,3,2,1.71085081664773
1,0,1,4,2,-0.109008433739684
1,0,2,2,1,1.48408090869984
0,0,0,2,1,-0.975237469278836
2,1,0,0,1,1.37773161462225
1,0,1,1,2,-1.87338770526666
0,0,0,0,0,-1.82501183955547
0,0,0,2,2,4.35804372819962
0,1,0,2,0,1.61930367909795
1,0,1,3,1,-0.183663861517337
2,1,2,0,0,0.777149116145926
0,1,2,0,2,4.65025044946878
2,0,0,0,1,2.10485334144488
0,0,0,3,1,0.922834935787594
0,1,1,1,2,3.37554685899984
1,1,2,1,2,0.721194278324781
2,1,1,4,2,2.20133214551173
1,1,1,4,1,4.87287700835322
0,0,1,0,0,-1.93014433505443
0,1,2,4,1,7.37963559102029
0,1,1,0,1,13.2767913481078
1,1,2,3,0,3.79004077340385
1,1,2,3,2,1.62019552769416
1,1,0,1,1,2.87211560362369
1,0,2,0,2,-0.457464594619624
1,0,2,3,0,2.02156070033594
1,1,0,2,0,5.58261207107229
2,0,1,0,2,9.4441915972151
1,1,1,2,2,2.62516330468475
0,1,2,3,2,5.49658537541435
2,0,0,2,1,3.24382068061003
2,0,1,1,1,0.559662927232138
2,1,2,2,0,2.83115465260153
1,0,2,3,2,2.49485300082726
0,1,1,0,1,2.7898544676647
2,1,2,4,0,2.79909529807096
2,0,2,4,0,2.55730332470114
0,1,2,4,0,4.96111409883095
0,0,2,4,0,2.388693893942
0,1,0,3,1,3.16296432431329
0,1,0,2,2,0.646435959919553
1,1,0,4,1,1.77273294620914
0,1,0,0,1,3.51288149995084
1,1,2,2,0,5.26303372630826
1,0,2,3,2,1.44591590589072
2,0,2,4,1,3.87814129873013
0,1,2,2,1,11.3711140806821
2,1,2,3,2,9.99831416196356
1,1,0,0,0,1.11395383863953
1,1,2,3,0,1.57721962661702
0,1,0,3,0,1.84072963899977
0,1,1,1,0,18.1546882969769
0,1,1,2,2,7.68177092965075
1,1,1,0,0,-0.794359414256068
1,0,0,1,1,-0.595707171756199
2,0,2,4,1,1.17809250895018
1,0,1,1,0,-0.42489725385839
2,1,0,4,0,1.67756128710495
2,1,2,1,0,5.25829724517803
1,0,0,1,0,-1.35245197911622
2,1,0,1,0,6.34956991218467
1,1,1,2,2,10.1947463597452
0,1,2,3,0,5.10878612003193
1,0,1,0,2,0.882777231232564
1,0,0,0,2,0.709266957246488
0,1,0,0,0,0.127674850405511
1,1,1,2,2,1.61870648488152
2,1,1,3,0,14.0755562388225
1,1,2,4,1,2.40995792133692
2,0,0,4,2,3.74283882927841
0,1,1,3,2,1.66189508709847
0,1,0,0,0,4.52704399728014
0,1,0,3,0,2.06857849501617
1,1,2,4,0,2.30419097587477
1,1,2,0,2,1.53075023903637
1,0,0,1,1,-0.25673582255453
2,1,2,2,1,9.28848806421842
2,0,0,0,2,1.78839120380449
0,0,1,3,2,0.984225182382776
2,0,1,4,2,4.43314634440398
1,0,0,3,2,0.424071069392079
1,1,1,4,0,2.81677773362108
0,0,0,2,2,3.01425973973836
0,1,2,0,2,0.408321444677331
1,0,1,1,1,0.374683557980588
1,1,0,3,2,0.874335759261162
0,1,0,4,0,8.99093695864707
2,0,1,3,1,3.01016916945446
2,0,0,1,2,2.30786097622038
0,0,0,0,2,6.04591925892163
0,1,2,3,1,3.30161194027785
2,1,1,2,0,0.0709692564721964
2,0,0,2,1,2.90488621812622
1,1,2,0,2,2.19225827791108
1,0,0,4,0,2.02327363669431
1,1,0,3,2,2.09283747607421
2,0,1,3,0,-0.0320905402789511
1,1,0,4,1,2.01554388088809
2,0,1,4,1,11.909137695173
0,0,0,1,2,2.08436929879384
0,0,0,2,1,0.356410940582883
2,1,0,1,2,1.06464237837048
2,0,0,4,0,4.02122873812398
1,0,2,4,1,1.40221292442534
1,1,0,4,1,3.10967044869376
1,1,2,0,1,13.4864616936993
2,0,2,2,0,0.756072866726114
1,1,2,0,0,2.18998122169639
1,1,2,0,2,13.0049886500682
2,1,2,2,0,3.56872443668386
2,0,0,2,2,2.39893731242367
1,0,1,4,0,1.67497172550332
1,0,0,1,1,-0.828897747451921
2,1,0,4,1,5.83158712363994
2,0,1,3,0,3.28370423895852
2,0,2,4,1,3.40549049645413
0,1,2,0,0,3.82737034592888
0,0,1,3,1,1.32849724948919
2,0,0,3,0,1.12419992663783
1,1,1,2,2,-0.390926902761836
2,0,2,4,2,4.99761409149341
0,1,0,3,2,3.18710927144036
2,0,0,0,2,2.46900266779707
1,0,0,3,2,2.33349357005432
1,1,1,0,1,1.98859215582163
1,0,2,0,0,-0.66797436666562
0,1,2,0,2,4.1332819438914
1,1,2,0,0,-0.799078561718163
0,0,0,3,0,0.11750290737296
1,1,1,0,1,1.34911229735496
0,1,2,2,1,2.49416918114442
0,1,1,4,2,3.85106357276148
2,0,2,1,0,0.780826622006885
2,0,0,4,2,5.08933260422317
1,1,2,2,2,4.87678130179088
0,1,1,1,1,10.814449240927
2,0,2,1,0,0.506292648537247
1,1,0,2,1,1.49791940022558
2,1,1,2,0,3.86420117368255
0,1,1,0,1,8.41209381899258
2,0,1,0,2,-0.140668182468368
2,1,1,0,1,5.33571592616991
1,0,0,2,1,0.635041347702654
2,1,2,0,2,3.48015752350027
1,1,1,0,0,1.53435075632581
2,1,0,0,1,3.4078736625935
1,1,1,1,0,-1.46302154369305
1,1,2,1,1,1.61033687276106
2,0,2,0,0,0.0732321366121267
2,0,2,4,1,3.27165531687693
2,1,2,0,0,4.06319355590223
2,1,1,2,2,3.57529936804729
0,1,1,4,0,11.407082664652
1,0,0,1,2,0.618009791672781
1,0,1,0,2,-1.29356752149193
2,1,2,2,1,5.31370181653333
0,1,0,3,0,4.24534778687847
2,0,1,3,1,1.85216735770838
1,0,0,1,2,0.0834830675392868
1,0,1,3,1,0.798377348089717
2,0,2,1,0,0.361492796060969
1,0,1,2,1,-0.169798923876208
0,0,1,4,1,0.827817628648018
0,1,2,1,2,0.973574371370922
0,1,1,2,0,2.30081390095053
1,1,2,2,0,3.48040640374548
0,0,2,1,2,4.53617839697254
0,0,1,4,0,3.35387592369505
2,1,0,1,0,-0.0895981964842253
0,0,0,3,1,0.729026111035406
1,1,1,2,2,5.59793435116568
2,0,1,0,2,6.34640678385389
1,1,1,3,0,2.6700001704129
1,0,2,3,2,3.10179979555203
2,1,2,2,0,6.10660672053516
2,1,1,2,1,12.9233304502884
2,1,2,0,0,2.51898484246953
2,0,1,3,1,7.50452373152092
2,1,2,4,2,7.37202705149837
2,1,0,2,0,3.59880918679834
0,1,1,3,2,7.85842263482998
1,0,2,4,0,1.30322413048577
0,0,0,4,0,4.54453773494728
0,0,2,2,0,3.35822641253154
1,0,0,3,0,-0.408928571331252
2,1,2,2,0,3.21630153989835
0,0,2,3,2,-0.46460148115957
1,1,1,1,1,4.23105595154379
2,0,1,3,0,3.65191891700155
1,1,1,4,2,3.28600443170514
2,1,0,0,2,4.32987117249343
2,0,0,2,2,2.72585806239161
1,0,2,2,1,-1.45893854946227
0,1,0,4,0,2.92242685443354
2,1,0,1,2,1.11312854246338
0,1,1,4,1,1.30194925215816
1,1,1,1,2,2.49459136218615
1,1,0,4,0,0.449197352887422
1,1,0,1,2,4.61634853250181
0,1,1,4,0,3.26703293191802
0,1,1,4,2,1.63778741557382
1,0,2,0,0,0.589291528891403
2,0,1,1,2,1.23453781448741
1,0,0,2,1,-0.174396595134933
2,0,1,2,0,-0.608576286674127
0,1,1,0,0,7.67507062614425
1,1,1,1,2,1.42662838152425
2,1,1,4,2,2.03561832321578
2,0,0,3,2,3.80929554653867
0,1,2,4,1,2.7416621628746
0,1,1,2,0,3.44353549091618
1,0,1,1,1,-1.67857087916397
1,0,2,4,0,2.61597241033368
2,0,2,2,1,1.6348090290263
2,1,1,2,0,2.93962992690288
1,1,0,2,0,0.408467417963174
0,0,0,4,1,1.8489119470891
0,0,1,1,2,3.65708909320455
0,1,1,1,2,8.38990285390888
1,1,1,1,0,1.63741613270016
1,0,2,3,0,1.63937584798835
0,0,2,2,1,-0.19900582215228
2,1,0,4,0,2.77539575748198
2,0,2,1,1,3.09536990237568
1,0,0,2,1,0.186326285459753
2,1,0,2,1,2.32284764157244
2,0,0,4,1,0.812055516049244
1,1,1,0,0,2.63307328219599
2,1,1,4,1,1.07071936518224
2,1,1,0,2,3.68760637500384
2,0,1,1,2,2.74698530977893
2,1,1,2,2,3.38392902003613
0,0,1,2,2,1.21613418647526
1,1,0,4,2,0.88211390908245
0,1,1,1,1,1.10313942134645
1,1,1,2,0,1.20754354848795
1,0,2,1,0,0.363022555187926
0,0,1,2,1,1.22720209458314
0,1,2,2,0,6.09256297076855
1,0,1,1,1,-0.676497319805128
1,0,2,4,0,1.53393517985083
0,0,2,3,2,2.62826704733868
1,0,2,1,0,0.372843394533161
2,1,0,0,1,1.38845285057066
2,0,2,1,1,3.8370935160659
0,1,1,3,0,1.87494298924367
0,0,2,3,1,3.10701432994449
1,0,0,4,2,0.654652996405501
1,0,2,2,2,1.83105973878272
2,1,0,4,2,6.44253854007602
2,1,2,4,1,3.27159462947288
2,0,1,1,2,1.00794567158318
2,1,1,4,0,3.2882799134729
1,1,0,0,1,1.39838592748465
2,1,0,2,0,1.11395938605584
0,0,1,3,0,3.37908342796004
1,1,1,3,2,2.03444537846405
2,1,2,2,2,1.9993464968266
0,1,2,2,0,3.75211040242022
0,1,2,2,1,16.2549307727861
0,0,2,1,2,2.45607194156591
2,0,2,1,2,1.0386550277541
1,0,1,3,0,0.112440314216018
1,1,2,1,0,0.604763940060014
2,1,1,2,0,6.58280690018179
0,1,2,1,1,4.89466841166062
2,0,2,0,1,1.60471083140878
0,1,0,1,0,-0.130418460612879
1,0,1,3,0,-1.97112690082959
2,0,1,3,2,1.8999953242219
0,1,0,1,1,7.34951853328279
2,0,2,4,1,4.53342533786137
1,1,1,3,2,3.3159654777556
2,0,1,1,2,2.29502814818385
0,0,0,3,1,3.96259069017504
0,0,0,3,1,-2.41409835774021
1,1,2,4,2,1.83517807525532
2,1,2,4,1,3.7992867265122
1,1,2,2,0,0.968312977831824
0,1,2,0,2,3.16746483415551
2,1,1,1,2,1.64819415860265
1,0,2,2,1,2.27574787423827
2,0,2,3,2,1.31557767482395
1,1,2,1,2,2.9072251098702
2,0,0,1,1,4.93351085537023
0,1,0,1,1,8.76317138322321
2,0,1,0,2,1.3184900754163
2,0,0,1,0,1.39421982047989
0,0,2,0,0,-1.68924644280673
2,1,1,3,0,1.1889519452797
1,1,2,1,1,1.97780578859105
1,0,0,3,0,-1.24078153138272
2,1,2,3,1,6.77485520243545
1,0,2,2,0,0.569426208793287
0,0,2,3,0,-0.975987288853928
0,0,1,0,0,2.67228408284532
2,0,1,3,1,2.41974603253715
0,0,0,4,2,2.79854765439737
2,1,0,0,0,3.05500629513767
2,0,0,4,1,0.413681410757777
0,0,2,2,1,7.79361436767031
1,1,2,1,0,3.06607170440178
1,0,1,2,2,4.26053441906214
2,1,2,0,2,4.8592231920277
0,0,0,0,0,-0.762518831680235
2,1,1,4,1,2.9232623206575
2,0,1,2,0,1.76554846764635
2,0,2,1,2,6.63429936442689
2,1,0,1,2,2.00641083810062
0,1,0,1,0,1.76083267396876
1,1,0,4,2,4.3687017881117
0,0,1,1,2,0.326178056232784
0,0,0,2,0,0.797175214530391
0,0,2,2,2,5.94433531130394
1,0,1,1,1,-0.838292913899601
0,0,0,4,0,0.653294067345916
1,1,2,4,2,10.7992151815151
2,1,0,2,0,5.8077220211311
2,1,2,1,1,1.00820462417746
1,1,1,3,1,2.28489632782591
2,0,2,2,0,0.863973769129445
2,0,0,2,2,-0.259192260126135
1,0,0,4,2,1.87473397757915
0,1,1,2,1,8.87718177853465
2,0,1,4,2,2.8447235514152
0,0,2,2,1,5.05286923258199
2,1,2,4,1,8.99979538883714
2,0,0,0,2,2.17413335009158
1,1,0,0,1,0.0845175678141502
1,0,0,2,1,1.46644077147828
0,0,2,0,1,2.72204175114062
0,1,2,3,0,2.74556758310725
0,1,1,0,1,1.19758423592717
2,1,1,1,0,5.33587581813025
0,1,0,3,1,3.2474052571939
0,0,2,2,2,2.34486961621192
1,1,1,4,1,4.00241243810982
1,1,0,4,1,3.73019739632611
1,1,2,3,1,4.2247336337762
1,0,2,4,0,1.29536015792318
2,1,2,3,2,8.63065693515403
1,1,1,4,1,3.82334182110844
2,1,2,0,2,3.8273475834575
2,0,1,4,1,3.58699694513613
2,0,0,1,2,3.90553838299897
1,0,0,1,1,0.18573549246741
0,0,0,1,1,0.272891020362676
1,1,1,1,0,3.64287764001509
2,0,1,2,0,-0.669139939132497
2,0,2,2,1,4.51532069317007
2,1,2,0,0,5.47467594614479
0,1,0,3,1,5.44196900429766
1,0,2,3,0,-1.91191533054206
2,0,1,3,2,2.47348744050626
0,1,2,1,2,4.51339065516377
1,0,1,4,0,-0.0320511991268051
0,1,0,2,1,1.97284274048682
0,0,2,3,1,2.83043353768027
0,0,0,0,2,1.35701198022486
0,0,0,1,0,0.673691297265135
2,0,2,4,0,0.969804399789809
0,0,0,0,0,4.89523252198274
1,1,2,0,0,3.12052256230361
2,1,1,2,2,10.2353088640081
0,1,2,4,2,10.103922750251
2,0,2,4,1,3.12551356236831
0,0,0,3,2,0.451091874185254
1,1,2,3,0,1.9495798047554
1,0,2,3,0,-0.272818746110646
2,0,1,2,1,-1.84924604961887
1,0,1,2,0,2.04448241394725
0,1,0,0,0,1.10636638803281
2,1,2,2,0,4.41299918539849
0,0,2,0,1,2.67385937312339
2,0,0,0,0,1.6337554838363
0,1,1,2,2,5.32200570779793
0,0,0,3,2,3.96380098789362
1,0,0,1,0,-2.00966812999164
0,0,2,1,1,4.29738963254024
0,0,1,1,0,-0.0464767671305585
0,1,1,0,0,1.73715243109904
0,0,2,4,1,2.49629599252395
1,0,2,1,2,1.51717696684512
1,1,2,0,2,3.17319798784248
2,1,0,3,2,3.33849989412719
2,0,0,0,1,0.926422397212451
1,1,0,3,0,-1.30635668256514
2,1,0,4,0,11.2987183451005
0,0,0,0,0,3.01853337315728
0,0,2,0,1,4.47197953714878
0,0,2,4,0,0.806317922734554
1,0,2,0,2,3.08838456237089
1,0,1,1,0,0.638881550126791
2,1,0,1,1,2.01426056372643
0,0,1,0,2,-0.143451333940369
2,1,2,3,0,2.98633024131994
1,1,1,4,1,1.50667107717094
2,1,1,1,1,2.36806733992721
2,0,1,4,1,4.26803669000438
0,1,2,4,0,5.65885919628657
2,1,1,1,0,0.748215950285829
0,0,0,3,0,0.827175912981279
0,0,1,2,1,2.38667204556149
0,0,0,2,2,3.8263283362478
1,0,0,2,0,0.601970654750731
0,1,0,3,2,4.80405067561936
0,1,0,1,1,3.20532337579325
1,0,0,0,1,-1.77736569956313
1,1,0,4,1,11.2567755883364
2,1,1,0,0,0.881356120827962
0,1,2,1,0,7.02435903292662
2,1,0,1,0,3.80079231492459
2,0,2,2,2,3.67977995655638
0,1,2,4,0,5.54505340495662
0,1,1,0,2,1.67678563706051
1,1,2,2,2,1.10685652601164
1,1,0,3,2,2.55521537627827
0,1,0,3,1,6.35853975514422
0,0,0,3,1,3.6124533139892
2,0,2,2,0,2.97778140234658
0,0,0,3,0,0.030707665594749
0,0,1,1,2,0.754677818296481
1,1,1,0,0,6.0964814016086
2,1,2,0,0,1.22261691790966
0,0,2,1,0,2.5055931196134
1,1,0,1,1,1.0611816858616
2,0,1,4,1,1.53681052316821
1,1,1,2,1,0.735789018328564
1,0,0,2,0,0.39559037252567
1,0,0,1,2,0.765589738227137
1,0,1,4,1,1.44524605039212
0,1,2,1,2,3.99708490775869
1,0,1,4,2,0.37201061105932
0,1,1,1,1,8.1234148427362
2,0,2,0,2,3.59612218601896
0,1,2,2,0,1.56159381715112
2,0,2,2,0,3.19637614872248
2,1,2,2,1,5.93043243441738
2,1,0,2,2,11.5019516966695
1,0,1,3,0,1.52193753299402
0,1,1,3,2,5.12654413172082
1,1,2,4,1,4.16406629228386
1,0,0,2,1,0.511940264510128
2,1,2,4,1,7.38876325587874
1,0,1,0,2,1.97206636146065
1,1,1,1,1,5.17132458077409
1,1,1,3,1,2.83629884497601
2,1,0,2,0,6.51481499621719
0,1,1,0,0,2.79285502680527
1,0,1,0,2,0.207984570620172
1,0,0,3,1,1.32851164177136
1,1,1,4,2,31.1318083889096
2,1,1,1,0,3.02626876829726
0,1,1,0,2,2.41922704492943
0,1,1,2,1,5.80925269359179
0,0,1,1,1,0.467010533651624
0,1,0,3,2,3.80217602961932
0,1,1,3,0,6.73988874862878
1,0,0,3,1,1.41027206659107
1,1,1,4,0,1.7932571329387
0,0,1,3,1,2.23380215575222
2,0,1,4,0,5.09040630854612
2,1,2,4,2,6.16864696444082
0,1,0,0,1,2.33831403907411
2,0,0,1,0,2.64891632039094
0,1,0,0,2,3.44971972283504
1,1,0,0,1,1.47424771194653
2,1,0,3,1,5.83381397422418
2,0,0,4,2,3.34967211911447
1,1,2,3,0,19.8439878804128
0,0,2,4,1,9.4654995272927
2,1,2,0,1,7.65217885393678
