"","x1","x2","x3","x4","x5","z"
"4629","2","1","1","1","1","2"
"4630","2","1","1","0","3","3"
"4631","2","0","2","0","3","3"
"4632","1","1","1","2","3","3"
"4633","0","1","1","2","0","1"
"4634","2","1","0","1","3","3"
"4635","2","1","1","1","0","1"
"4636","1","1","1","0","0","0"
"4637","2","1","2","0","3","3"
"4638","0","0","0","2","0","0"
"4639","2","0","0","2","3","3"
"4640","1","1","1","1","2","2"
"4641","0","1","0","2","2","1"
"4642","0","0","1","0","3","0"
"4643","1","1","1","2","0","1"
"4644","2","0","0","2","3","3"
"4645","0","0","1","2","0","0"
"4646","1","1","2","0","0","0"
"4647","1","1","1","2","3","3"
"4648","0","1","1","2","1","1"
"4649","0","0","2","1","1","2"
"4650","0","1","1","2","1","1"
"4651","1","1","0","0","0","0"
"4652","0","0","2","1","3","3"
"4653","0","1","1","1","1","1"
"4654","2","0","0","1","2","1"
"4655","0","1","1","1","0","1"
"4656","1","1","0","2","3","3"
"4657","2","1","1","1","3","3"
"4658","1","1","0","0","2","0"
"4659","1","1","1","1","3","3"
"4660","0","1","0","0","0","0"
"4661","0","0","2","2","2","3"
"4662","0","0","2","1","1","2"
"4663","1","0","1","2","0","2"
"4664","0","0","0","2","1","0"
"4665","2","0","1","1","1","2"
"4666","0","1","0","2","0","0"
"4667","1","0","2","0","1","2"
"4668","2","0","0","2","0","0"
"4669","2","1","2","2","0","3"
"4670","1","1","0","1","2","0"
"4671","1","0","0","0","0","0"
"4672","0","1","2","2","0","1"
"4673","0","0","0","2","2","1"
"4674","1","1","1","2","0","1"
"4675","0","1","2","0","2","2"
"4676","2","0","1","1","2","2"
"4677","1","1","1","0","0","0"
"4678","2","1","2","2","2","3"
"4679","1","0","1","1","0","1"
"4680","2","1","2","1","0","2"
"4681","2","1","2","2","3","3"
"4682","1","0","0","0","0","0"
"4683","1","0","0","1","1","1"
"4684","2","1","0","1","3","2"
"4685","1","0","2","0","3","2"
"4686","2","0","2","1","3","3"
"4687","1","1","0","1","0","0"
"4688","1","1","2","2","2","3"
"4689","0","0","0","1","3","1"
"4690","1","1","1","0","3","2"
"4691","1","0","2","2","3","3"
"4692","0","1","1","2","0","1"
"4693","2","1","1","2","3","3"
"4694","1","0","0","2","1","0"
"4695","0","0","0","1","0","0"
"4696","1","1","1","2","3","3"
"4697","1","0","2","2","3","3"
"4698","1","1","2","1","1","2"
"4699","1","1","0","0","0","0"
"4700","0","0","0","2","0","0"
"4701","2","1","0","2","1","2"
"4702","2","0","0","1","2","0"
"4703","0","1","1","0","3","1"
"4704","2","0","2","1","3","3"
"4705","1","0","2","0","2","1"
"4706","2","1","0","2","2","2"
"4707","1","1","0","0","2","0"
"4708","0","0","0","2","2","1"
"4709","2","0","2","2","2","3"
"4710","2","0","2","2","3","3"
"4711","0","1","0","2","2","1"
"4712","0","1","2","1","2","3"
"4713","1","0","2","0","0","1"
"4714","0","0","0","0","2","0"
"4715","1","1","0","0","2","0"
"4716","0","1","1","0","3","2"
"4717","2","0","0","2","2","2"
"4718","0","1","1","2","0","0"
"4719","0","1","0","2","1","1"
"4720","1","1","1","1","1","2"
"4721","0","0","2","1","0","1"
"4722","1","1","2","2","3","3"
"4723","1","0","2","1","3","3"
"4724","0","0","1","1","3","2"
"4725","2","1","1","0","0","0"
"4726","0","0","0","1","2","0"
"4727","2","0","0","0","2","1"
"4728","1","0","2","0","0","0"
"4729","0","1","0","1","3","2"
"4730","0","0","0","1","1","0"
"4731","0","0","1","1","2","2"
"4732","2","0","2","1","3","3"
"4733","2","1","2","1","0","2"
"4734","0","1","2","2","0","1"
"4735","2","1","0","0","3","3"
"4736","1","0","1","1","3","3"
"4737","0","1","0","2","2","2"
"4738","2","1","0","2","1","2"
"4739","2","0","1","0","3","3"
"4740","0","0","2","1","0","0"
"4741","2","0","2","0","0","0"
"4742","2","0","0","0","2","0"
"4743","1","0","2","0","3","3"
"4744","0","0","2","0","0","1"
"4745","2","1","2","1","1","3"
"4746","2","0","1","0","2","1"
"4747","0","1","2","2","1","3"
"4748","2","0","2","0","1","1"
"4749","2","1","2","2","1","3"
"4750","1","1","2","1","1","2"
"4751","1","0","1","0","0","0"
"4752","0","0","2","1","1","2"
"4753","0","0","2","2","0","1"
"4754","0","1","2","2","1","2"
"4755","2","1","1","2","2","3"
"4756","1","0","0","1","2","1"
"4757","0","0","2","1","2","1"
"4758","2","1","1","0","3","2"
"4759","0","0","0","1","3","1"
"4760","0","0","0","0","1","0"
"4761","0","0","2","1","0","1"
"4762","0","1","2","1","2","2"
"4763","1","0","0","1","0","0"
"4764","2","1","2","1","3","3"
"4765","2","0","2","0","3","3"
"4766","2","1","2","1","0","3"
"4767","0","0","2","0","2","3"
"4768","2","1","0","2","0","2"
"4769","0","0","2","0","3","3"
"4770","2","1","1","0","1","1"
"4771","1","1","1","2","0","1"
"4772","1","0","2","2","1","3"
"4773","2","0","2","0","1","2"
"4774","1","0","2","2","3","3"
"4775","0","1","1","2","1","2"
"4776","0","0","0","1","3","1"
"4777","2","0","0","0","1","0"
"4778","1","0","1","0","3","1"
"4779","2","0","2","0","0","0"
"4780","2","1","1","1","3","3"
"4781","1","1","0","0","1","0"
"4782","0","0","1","0","1","0"
"4783","0","0","0","1","3","1"
"4784","0","0","1","1","3","2"
"4785","2","0","1","1","0","0"
"4786","1","1","2","1","2","2"
"4787","2","0","1","2","1","1"
"4788","1","0","0","0","1","0"
"4789","2","1","0","0","1","0"
"4790","1","0","1","0","2","1"
"4791","1","0","0","2","3","3"
"4792","1","0","1","1","2","0"
"4793","1","0","0","0","3","0"
"4794","2","1","2","0","1","2"
"4795","0","1","1","0","1","0"
"4796","0","0","0","0","1","0"
"4797","0","1","1","2","1","2"
"4798","1","0","1","2","3","3"
"4799","0","1","0","1","1","0"
"4800","2","1","2","0","0","3"
"4801","2","1","2","0","3","3"
"4802","2","0","2","1","1","3"
"4803","2","1","2","1","1","3"
"4804","2","0","1","1","0","1"
"4805","2","0","0","2","1","1"
"4806","0","1","1","2","3","3"
"4807","0","1","2","2","1","2"
"4808","2","0","0","0","3","1"
"4809","0","1","2","1","3","3"
"4810","2","1","2","0","0","2"
"4811","0","0","2","1","0","0"
"4812","1","0","2","0","0","1"
"4813","1","1","2","0","0","0"
"4814","1","1","0","1","0","0"
"4815","0","0","1","2","1","1"
"4816","1","0","1","1","0","0"
"4817","2","1","2","2","0","3"
"4818","1","0","2","0","0","0"
"4819","0","0","1","1","3","2"
"4820","0","1","1","0","0","0"
"4821","2","0","1","2","0","1"
"4822","0","1","2","0","3","2"
"4823","2","1","0","1","3","3"
"4824","2","0","0","2","0","0"
"4825","0","0","1","0","0","0"
"4826","1","1","0","2","3","2"
"4827","2","0","2","0","1","1"
"4828","2","1","0","2","3","3"
"4829","2","1","0","0","0","0"
"4830","1","1","0","2","2","1"
"4831","1","0","1","2","3","3"
"4832","1","0","2","0","2","1"
"4833","1","0","2","0","1","2"
"4834","1","0","1","1","0","0"
"4835","0","1","2","0","0","1"
"4836","1","0","2","0","1","1"
"4837","1","0","1","1","1","1"
"4838","1","0","1","2","0","1"
"4839","1","1","0","2","3","2"
"4840","1","1","1","0","0","0"
"4841","1","0","2","0","2","3"
"4842","0","1","1","0","3","3"
"4843","1","1","1","1","1","1"
"4844","1","0","2","2","0","2"
"4845","0","1","1","1","3","3"
"4846","2","0","1","0","1","2"
"4847","0","0","1","2","0","1"
"4848","2","1","0","2","0","1"
"4849","1","0","1","0","1","1"
"4850","0","1","0","0","2","0"
"4851","1","1","1","1","1","1"
"4852","2","1","2","0","3","2"
"4853","1","0","1","2","1","2"
"4854","1","0","1","2","1","2"
"4855","1","1","1","1","2","2"
"4856","1","0","2","0","0","1"
"4857","0","1","0","0","2","1"
"4858","1","1","0","2","1","1"
"4859","0","1","2","0","2","2"
"4860","0","0","0","0","3","1"
"4861","0","1","0","2","2","2"
"4862","1","1","2","0","0","1"
"4863","2","0","2","0","3","3"
"4864","0","1","2","2","0","1"
"4865","0","0","1","0","0","0"
"4866","2","1","2","1","0","2"
"4867","0","0","2","2","1","3"
"4868","2","1","2","0","0","2"
"4869","0","1","2","2","1","3"
"4870","0","1","0","2","0","0"
"4871","2","0","0","0","0","0"
"4872","2","0","2","2","2","3"
"4873","2","0","2","2","0","2"
"4874","0","1","1","0","0","0"
"4875","2","0","2","0","2","1"
"4876","1","0","0","2","3","0"
"4877","2","1","1","2","3","3"
"4878","1","0","1","2","1","2"
"4879","1","1","2","0","1","2"
"4880","2","0","1","2","0","2"
"4881","0","1","1","1","0","1"
"4882","2","0","1","1","0","1"
"4883","1","0","2","1","0","0"
"4884","0","1","1","1","3","2"
"4885","2","0","1","2","2","2"
"4886","1","1","2","1","3","3"
"4887","2","1","2","1","3","3"
"4888","0","0","0","1","1","0"
"4889","0","1","0","1","2","2"
"4890","2","1","0","2","1","2"
"4891","2","1","2","2","1","3"
"4892","1","0","2","1","0","1"
"4893","2","1","2","1","0","1"
"4894","1","1","1","1","1","2"
"4895","1","0","1","1","0","1"
"4896","0","0","1","0","3","1"
"4897","1","0","0","0","3","1"
"4898","1","0","2","0","0","0"
"4899","2","0","1","2","3","3"
"4900","0","0","2","0","1","0"
"4901","2","1","2","0","0","1"
"4902","0","1","2","0","1","2"
"4903","0","0","2","2","0","2"
"4904","1","0","0","0","3","0"
"4905","2","1","1","0","2","1"
"4906","0","1","2","2","1","3"
"4907","0","1","1","2","3","3"
"4908","1","0","2","1","1","1"
"4909","1","0","1","0","2","2"
"4910","1","1","0","2","2","1"
"4911","2","0","2","1","1","2"
"4912","1","0","0","1","3","1"
"4913","1","0","2","0","2","3"
"4914","1","1","1","1","2","2"
"4915","0","1","1","1","1","2"
"4916","2","0","2","0","1","2"
"4917","0","1","2","0","2","3"
"4918","0","1","0","0","0","0"
"4919","2","0","2","2","1","3"
"4920","2","1","2","2","1","3"
"4921","0","1","1","1","3","3"
"4922","2","0","0","2","1","2"
"4923","0","1","2","2","0","2"
"4924","2","0","1","2","3","3"
"4925","1","1","0","1","3","0"
"4926","2","1","0","0","1","0"
"4927","2","0","1","2","0","1"
"4928","2","0","0","1","2","0"
"4929","1","0","2","1","3","3"
"4930","2","0","0","2","3","2"
"4931","0","0","0","1","2","0"
"4932","1","1","0","2","2","2"
"4933","2","0","1","1","3","3"
"4934","2","1","2","0","2","2"
"4935","0","0","0","1","1","0"
"4936","0","1","1","0","1","0"
"4937","1","1","2","0","3","1"
"4938","0","0","1","2","2","2"
"4939","0","1","2","2","3","3"
"4940","2","0","0","1","3","0"
"4941","0","0","2","1","3","3"
"4942","1","0","1","0","0","0"
"4943","2","1","0","1","3","3"
"4944","1","1","1","1","0","1"
"4945","1","1","2","2","0","3"
"4946","2","1","2","2","0","3"
"4947","0","0","2","1","1","2"
"4948","2","1","0","1","0","1"
"4949","0","1","2","1","0","1"
"4950","0","1","0","1","3","2"
"4951","0","0","1","1","3","1"
"4952","1","0","0","0","1","0"
"4953","0","0","0","1","3","1"
"4954","1","1","2","2","3","3"
"4955","0","0","1","1","3","2"
"4956","2","1","0","0","3","0"
"4957","1","1","1","0","3","2"
"4958","2","1","2","1","0","2"
"4959","2","0","2","2","3","3"
"4960","2","1","1","2","0","2"
"4961","2","1","1","2","3","3"
"4962","1","1","2","2","0","2"
"4963","2","1","2","1","0","2"
"4964","0","1","2","2","2","3"
"4965","0","1","0","2","0","0"
"4966","2","1","0","2","3","1"
"4967","1","1","0","1","3","2"
"4968","2","1","2","2","2","3"
"4969","1","0","2","0","1","3"
"4970","1","1","0","0","2","1"
"4971","2","1","1","1","2","2"
"4972","0","0","0","0","3","0"
"4973","1","1","2","2","2","3"
"4974","0","1","2","0","0","1"
"4975","2","0","2","0","0","1"
"4976","2","1","1","2","0","1"
"4977","2","0","0","2","2","1"
"4978","1","1","2","0","1","3"
"4979","1","1","0","1","3","1"
"4980","1","0","2","0","2","2"
"4981","1","1","2","2","0","2"
"4982","0","1","1","1","1","1"
"4983","1","0","1","2","2","3"
"4984","0","1","0","2","2","1"
"4985","2","0","0","0","0","0"
"4986","1","1","0","0","0","0"
"4987","2","0","1","1","0","0"
"4988","1","0","0","0","1","0"
"4989","2","0","0","1","3","2"
"4990","1","1","2","0","0","1"
"4991","2","0","1","2","2","3"
"4992","2","1","1","2","2","2"
"4993","2","0","0","2","1","0"
"4994","1","0","1","1","3","2"
"4995","0","0","0","2","1","1"
"4996","2","0","2","0","0","0"
"4997","0","1","2","1","0","2"
"4998","2","0","2","0","2","2"
"4999","2","1","2","0","2","3"
"5000","2","1","1","0","3","2"
"5001","1","0","1","0","1","0"
"5002","2","0","0","2","1","1"
"5003","1","0","1","2","3","3"
"5004","1","0","0","2","1","1"
"5005","1","1","2","1","3","3"
"5006","1","1","1","0","1","1"
"5007","2","1","1","2","0","2"
"5008","1","1","2","0","2","2"
"5009","0","1","2","1","3","3"
"5010","1","1","0","1","1","0"
"5011","0","1","2","1","3","3"
"5012","1","1","1","0","0","0"
"5013","2","1","0","2","1","1"
"5014","0","1","0","0","2","0"
"5015","1","0","1","2","2","3"
"5016","0","1","1","0","1","1"
"5017","0","1","1","2","3","3"
"5018","1","1","0","1","3","2"
"5019","0","1","0","0","1","0"
"5020","1","0","1","2","0","0"
"5021","2","1","1","1","0","0"
"5022","0","0","0","1","2","0"
"5023","0","0","0","0","3","1"
"5024","1","1","0","0","1","0"
"5025","2","0","2","0","0","1"
"5026","2","1","2","1","0","3"
"5027","1","1","1","1","1","2"
"5028","0","1","1","2","3","2"
"5029","1","1","2","2","1","3"
"5030","1","0","1","0","3","2"
"5031","2","0","0","0","3","0"
"5032","1","1","0","1","1","0"
"5033","0","0","0","1","0","0"
"5034","1","1","0","1","1","0"
"5035","2","1","2","1","1","3"
"5036","0","1","1","1","3","3"
"5037","1","1","1","0","3","2"
"5038","2","0","0","2","2","1"
"5039","0","0","1","2","0","0"
"5040","2","1","0","0","3","0"
"5041","0","0","0","0","2","0"
"5042","1","0","1","0","0","0"
"5043","0","0","1","1","1","1"
"5044","0","1","2","0","2","3"
"5045","2","1","1","0","2","3"
"5046","2","0","1","0","3","2"
"5047","1","1","2","2","0","2"
"5048","1","0","2","1","1","2"
"5049","2","1","2","2","3","3"
"5050","1","0","2","1","1","2"
"5051","1","0","0","0","1","0"
"5052","2","0","1","2","2","2"
"5053","0","1","0","0","2","1"
"5054","2","1","1","2","1","3"
"5055","0","1","1","1","3","1"
"5056","1","0","2","0","3","3"
"5057","1","1","2","1","1","2"
"5058","1","1","0","1","2","2"
"5059","2","1","0","1","1","0"
"5060","1","1","0","0","2","1"
"5061","0","1","2","2","1","2"
"5062","1","0","1","0","0","0"
"5063","2","0","1","1","0","1"
"5064","2","0","2","0","2","2"
"5065","0","0","2","0","1","1"
"5066","0","0","2","1","2","1"
"5067","1","1","0","1","2","0"
"5068","1","1","2","2","2","3"
"5069","1","0","1","1","3","2"
"5070","1","1","1","2","3","3"
"5071","0","1","1","0","3","2"
"5072","1","1","0","0","0","0"
"5073","2","1","2","2","1","3"
"5074","2","0","2","2","1","2"
"5075","1","1","2","1","1","2"
"5076","0","1","1","0","3","1"
"5077","1","0","2","2","3","3"
"5078","0","0","1","1","3","1"
"5079","1","0","1","2","2","2"
"5080","0","1","2","2","2","3"
"5081","2","0","0","0","3","1"
"5082","0","0","1","1","1","1"
"5083","1","1","2","2","0","2"
"5084","2","1","1","1","3","2"
"5085","0","1","1","2","1","2"
"5086","0","0","0","1","3","1"
"5087","0","1","2","2","0","1"
"5088","0","0","2","0","3","3"
"5089","0","1","2","0","0","2"
"5090","0","1","2","0","0","2"
"5091","1","0","0","0","1","0"
"5092","2","1","1","2","0","3"
"5093","0","0","2","1","2","1"
"5094","0","0","1","2","0","1"
"5095","2","1","1","0","1","1"
"5096","0","0","1","0","3","1"
"5097","1","1","1","2","0","2"
"5098","2","1","0","2","2","2"
"5099","2","0","0","2","2","3"
"5100","2","0","2","0","0","2"
"5101","0","0","2","2","2","3"
"5102","2","0","1","0","2","2"
"5103","0","1","2","2","1","1"
"5104","2","0","1","0","1","1"
"5105","1","0","1","2","2","2"
"5106","0","1","0","0","0","0"
"5107","1","0","1","2","3","2"
"5108","1","1","2","1","2","3"
"5109","1","0","0","0","2","1"
"5110","2","1","0","2","0","1"
"5111","0","0","1","1","3","2"
"5112","0","0","0","2","2","1"
"5113","1","1","0","1","3","2"
"5114","1","1","0","0","1","0"
"5115","0","1","2","0","2","2"
"5116","1","1","1","2","3","3"
"5117","2","1","1","2","1","3"
"5118","1","1","2","0","3","3"
"5119","2","1","1","1","3","3"
"5120","2","0","2","1","3","3"
"5121","0","0","1","1","3","1"
"5122","2","1","2","0","0","2"
"5123","2","0","1","1","2","2"
"5124","2","1","1","1","2","3"
"5125","2","0","1","2","0","1"
"5126","1","1","2","0","0","2"
"5127","2","0","2","1","0","2"
"5128","1","0","0","0","2","0"
"5129","0","1","2","2","2","3"
"5130","1","1","0","2","1","0"
"5131","0","1","2","0","2","2"
"5132","2","0","0","1","3","1"
"5133","0","1","0","1","3","1"
"5134","2","1","1","1","2","2"
"5135","0","1","1","2","0","1"
"5136","1","1","2","0","1","1"
"5137","2","0","0","1","3","3"
"5138","2","1","0","2","0","0"
"5139","0","0","2","0","2","0"
"5140","1","1","0","2","2","1"
"5141","1","0","0","2","2","2"
"5142","0","1","1","1","3","3"
"5143","2","0","2","1","0","2"
"5144","2","1","2","1","3","3"
"5145","0","0","1","1","1","2"
"5146","1","0","1","2","0","1"
"5147","2","0","2","0","2","2"
"5148","1","0","2","1","0","2"
"5149","1","0","0","0","0","0"
"5150","1","1","0","1","3","2"
"5151","0","0","0","2","3","2"
"5152","1","0","2","2","1","2"
"5153","0","1","2","0","2","2"
"5154","0","0","2","2","3","3"
"5155","1","0","0","2","2","0"
"5156","0","0","2","1","2","3"
"5157","2","1","0","0","2","1"
"5158","2","0","0","1","1","0"
"5159","1","1","1","0","2","1"
"5160","1","1","2","0","0","0"
"5161","2","0","2","2","3","3"
"5162","0","0","2","2","0","1"
"5163","0","1","0","2","2","1"
"5164","0","1","0","2","0","1"
"5165","2","1","2","2","2","3"
"5166","1","1","1","2","1","3"
"5167","1","1","1","2","1","2"
"5168","1","0","2","2","2","3"
"5169","1","1","2","2","3","3"
"5170","2","0","2","1","2","3"
"5171","1","1","0","2","0","0"
"5172","2","0","0","2","2","1"
"5173","2","1","1","0","3","2"
"5174","2","1","2","1","0","2"
"5175","1","0","0","2","3","3"
"5176","2","1","1","0","3","1"
"5177","1","1","0","1","0","0"
"5178","1","0","1","0","3","1"
"5179","1","0","2","2","0","3"
"5180","2","0","0","2","3","3"
"5181","0","1","1","2","0","1"
"5182","0","1","1","1","3","2"
"5183","2","0","0","1","0","0"
"5184","0","1","1","0","2","1"
"5185","2","0","1","2","0","1"
"5186","0","1","2","1","0","0"
"5187","2","0","2","1","0","1"
"5188","1","1","1","1","0","1"
"5189","2","0","2","0","1","1"
"5190","1","1","1","0","2","1"
"5191","0","0","1","1","1","0"
"5192","2","1","2","2","2","3"
"5193","1","1","0","2","0","0"
"5194","2","0","0","1","2","0"
"5195","1","1","0","1","0","0"
"5196","2","0","2","1","2","3"
"5197","2","0","1","1","3","3"
"5198","1","1","0","2","0","0"
"5199","1","0","2","1","1","2"
"5200","2","1","2","2","2","3"
"5201","1","1","0","1","0","0"
"5202","2","0","1","1","3","2"
"5203","2","0","1","2","2","2"
"5204","1","0","1","0","1","0"
"5205","2","0","2","1","2","3"
"5206","0","0","1","1","1","1"
"5207","1","0","2","2","1","2"
"5208","2","1","0","0","1","1"
"5209","1","1","1","1","0","1"
"5210","2","1","0","0","3","2"
"5211","1","1","2","1","2","3"
"5212","0","0","1","2","0","0"
"5213","0","1","2","0","2","3"
"5214","1","0","1","1","2","1"
"5215","0","0","0","2","0","1"
"5216","2","0","2","1","3","3"
"5217","1","0","2","0","1","1"
"5218","0","0","1","2","3","2"
"5219","2","1","0","1","0","0"
"5220","1","1","2","0","1","1"
"5221","0","0","1","2","3","3"
"5222","1","0","1","2","3","3"
"5223","1","1","1","2","2","3"
"5224","2","0","2","1","0","2"
"5225","1","0","0","1","2","0"
"5226","1","1","0","2","0","0"
"5227","0","0","2","0","0","0"
"5228","1","0","0","2","2","1"
"5229","1","1","2","0","0","1"
"5230","2","0","0","2","3","3"
"5231","1","1","2","2","0","2"
"5232","2","1","2","1","0","2"
"5233","1","0","1","2","1","2"
"5234","0","1","1","2","3","3"
"5235","0","0","2","1","3","3"
"5236","1","1","1","2","3","3"
"5237","2","1","0","0","0","0"
"5238","2","1","0","1","0","0"
"5239","2","1","1","0","0","1"
"5240","2","0","2","1","1","2"
"5241","0","0","1","0","1","0"
"5242","1","0","0","1","0","0"
"5243","0","1","1","1","2","2"
"5244","0","1","0","0","2","0"
"5245","2","1","0","1","2","2"
"5246","2","1","0","0","2","0"
"5247","1","1","2","0","0","1"
"5248","0","1","2","1","0","1"
"5249","1","0","1","0","3","1"
"5250","2","0","2","1","3","3"
"5251","0","0","2","2","2","2"
"5252","1","1","2","2","0","3"
"5253","2","0","0","2","3","0"
"5254","1","0","2","0","2","1"
"5255","0","0","2","2","3","3"
"5256","2","1","2","1","0","1"
"5257","2","1","1","1","0","0"
"5258","0","0","0","2","1","0"
"5259","1","0","1","0","3","2"
"5260","2","0","1","1","2","1"
"5261","0","1","1","2","2","2"
"5262","1","0","1","1","3","2"
"5263","1","1","0","2","0","0"
"5264","1","0","1","1","0","0"
"5265","1","1","1","1","2","3"
"5266","2","1","1","2","0","3"
"5267","2","0","0","1","0","0"
"5268","2","1","0","1","3","2"
"5269","1","0","1","1","1","2"
"5270","0","1","0","0","3","1"
"5271","0","1","1","0","2","1"
"5272","2","0","2","1","0","1"
"5273","0","0","0","1","0","0"
"5274","1","1","1","2","2","3"
"5275","2","0","0","0","0","0"
"5276","0","0","2","2","1","3"
"5277","2","1","1","2","3","3"
"5278","1","0","1","1","2","2"
"5279","0","1","0","0","2","0"
"5280","0","0","1","2","1","1"
"5281","1","0","0","0","0","0"
"5282","2","1","2","1","0","2"
"5283","2","0","1","1","3","3"
"5284","2","1","2","2","3","3"
"5285","1","1","2","1","3","3"
"5286","1","1","0","0","3","2"
"5287","0","1","0","1","1","0"
"5288","0","1","2","1","1","2"
"5289","2","1","0","2","1","2"
"5290","1","0","2","2","3","3"
"5291","2","1","0","2","2","1"
"5292","2","1","2","1","1","3"
"5293","2","0","2","1","0","2"
"5294","1","0","2","2","1","3"
"5295","2","1","2","1","0","3"
"5296","0","1","2","1","3","3"
"5297","2","1","2","1","0","1"
"5298","2","0","1","2","3","3"
"5299","0","0","0","2","1","1"
"5300","0","1","0","2","2","2"
"5301","0","1","1","2","0","1"
"5302","2","1","2","2","2","3"
"5303","2","1","0","1","1","1"
"5304","2","1","1","0","2","2"
"5305","2","0","1","0","1","0"
"5306","1","0","1","1","0","0"
"5307","1","1","1","2","0","0"
"5308","1","1","1","2","2","3"
"5309","0","0","0","1","0","0"
"5310","1","0","2","0","3","3"
"5311","1","1","2","2","1","3"
"5312","2","1","2","2","1","3"
"5313","0","0","1","0","3","2"
"5314","0","0","1","1","0","0"
"5315","2","0","0","0","1","0"
"5316","1","0","2","2","2","3"
"5317","2","0","0","1","2","0"
"5318","2","1","1","0","3","2"
"5319","0","0","1","0","2","1"
"5320","0","1","2","0","3","3"
"5321","0","0","2","2","2","3"
"5322","0","0","1","0","0","0"
"5323","1","0","0","2","0","0"
"5324","0","0","1","0","3","2"
"5325","0","0","0","0","3","0"
"5326","0","1","2","2","2","3"
"5327","2","1","1","2","1","2"
"5328","2","1","1","0","0","0"
"5329","2","1","2","0","2","3"
"5330","0","0","0","2","1","1"
"5331","2","1","2","2","1","3"
"5332","0","1","2","0","3","2"
"5333","2","0","0","1","3","2"
"5334","1","1","1","2","3","3"
"5335","2","1","2","1","0","3"
"5336","2","0","2","1","1","3"
"5337","0","1","2","2","1","2"
"5338","2","0","1","2","2","3"
"5339","1","0","0","2","3","3"
"5340","0","0","1","1","2","0"
"5341","1","1","2","1","2","3"
"5342","0","1","1","1","2","2"
"5343","0","1","0","1","3","2"
"5344","0","1","1","2","0","0"
"5345","2","0","1","2","3","3"
"5346","1","1","2","1","1","3"
"5347","0","1","2","0","1","1"
"5348","0","0","0","2","0","0"
"5349","1","0","2","1","2","3"
"5350","0","1","2","0","0","2"
"5351","0","1","1","1","3","2"
"5352","0","0","0","2","0","0"
"5353","2","0","0","2","1","1"
"5354","1","0","0","0","3","1"
"5355","1","1","1","0","2","2"
"5356","0","1","0","2","1","1"
"5357","0","1","1","1","1","1"
"5358","0","1","1","2","1","1"
"5359","1","0","1","2","3","3"
"5360","2","0","0","0","2","0"
"5361","1","0","1","1","3","3"
"5362","1","0","0","1","2","1"
"5363","2","0","1","2","1","1"
"5364","1","0","1","2","1","1"
"5365","0","1","1","2","1","3"
"5366","2","1","0","0","0","1"
"5367","1","0","0","2","3","3"
"5368","0","1","2","1","1","2"
"5369","1","0","1","1","3","2"
"5370","1","0","1","2","3","3"
"5371","1","0","2","1","1","2"
"5372","0","0","0","1","2","1"
"5373","2","1","0","0","1","1"
"5374","1","0","1","0","2","1"
"5375","0","0","0","0","1","0"
"5376","0","0","0","1","3","1"
"5377","0","1","0","1","0","0"
"5378","1","0","1","2","1","1"
"5379","2","1","2","0","0","1"
"5380","0","1","2","0","3","2"
"5381","2","0","0","0","1","0"
"5382","0","0","0","1","2","0"
"5383","0","1","1","0","3","2"
"5384","1","1","2","1","3","3"
"5385","2","1","1","2","2","3"
"5386","1","1","1","2","2","2"
"5387","0","0","1","0","0","0"
"5388","0","1","2","2","1","3"
"5389","0","1","1","0","2","1"
"5390","1","1","2","1","0","1"
"5391","1","1","2","2","3","3"
"5392","1","1","0","1","2","1"
"5393","1","0","2","0","3","2"
"5394","1","0","2","1","1","3"
"5395","1","1","0","1","1","1"
"5396","2","0","1","0","2","1"
"5397","1","1","1","1","3","3"
"5398","0","1","2","2","3","3"
"5399","2","0","0","1","1","0"
"5400","2","0","1","0","2","2"
"5401","2","1","2","1","0","2"
"5402","1","0","2","1","3","2"
"5403","0","1","1","0","1","0"
"5404","2","1","2","2","0","1"
"5405","2","0","2","2","1","2"
"5406","0","1","2","2","1","2"
"5407","0","0","2","2","0","2"
"5408","0","1","0","2","2","1"
"5409","0","1","0","1","2","2"
"5410","1","1","0","2","1","2"
"5411","0","1","0","0","1","0"
"5412","1","1","2","1","0","1"
"5413","1","0","2","2","3","3"
"5414","2","0","2","2","1","3"
"5415","0","1","2","1","1","2"
"5416","2","1","2","2","3","3"
"5417","1","1","0","0","1","0"
"5418","1","1","2","2","0","1"
"5419","0","1","0","2","0","1"
"5420","0","1","1","0","0","0"
"5421","0","1","1","1","2","2"
"5422","1","1","1","0","0","0"
"5423","1","0","0","1","1","0"
"5424","2","0","2","2","2","3"
"5425","1","0","1","0","0","0"
"5426","2","1","0","2","1","2"
"5427","2","1","2","0","0","2"
"5428","1","0","0","1","0","0"
"5429","2","1","0","1","1","1"
"5430","1","1","1","1","3","3"
"5431","0","1","2","2","0","2"
"5432","1","0","1","0","3","1"
"5433","1","0","0","0","3","2"
"5434","0","1","0","0","0","0"
"5435","1","1","1","1","2","2"
"5436","2","1","1","2","0","1"
"5437","1","1","2","2","1","3"
"5438","2","0","0","2","3","3"
"5439","0","1","1","1","2","2"
"5440","0","1","0","0","0","0"
"5441","0","1","0","2","0","0"
"5442","1","1","2","2","1","3"
"5443","1","1","2","0","3","3"
"5444","1","0","0","0","1","0"
"5445","2","1","2","1","1","3"
"5446","2","0","0","0","3","0"
"5447","0","0","1","2","3","2"
"5448","2","0","1","2","2","3"
"5449","1","0","0","2","2","1"
"5450","1","1","1","2","0","1"
